model_response_length,model_response_unique,model_response_(,model_response_),model_response_{,model_response_},model_response_[,model_response_],model_response_;,model_response_.,"model_response_,",model_response_:,model_response_<,model_response_>,model_response_+,model_response_-,model_response_*,model_response_/,model_response_%,model_response_&,model_response_|,model_response_!,model_response_^,model_response_~,model_response_#,model_response_\,model_response_@,model_response_nil,model_response_#include,model_response_import,model_response_java,model_response_<-,model_response_package,model_response_:=,prompt_length,prompt_unique,prompt_(,prompt_),prompt_{,prompt_},prompt_[,prompt_],prompt_;,prompt_.,"prompt_,",prompt_:,prompt_<,prompt_>,prompt_+,prompt_-,prompt_*,prompt_/,prompt_%,prompt_&,prompt_|,prompt_!,prompt_^,prompt_~,prompt_#,prompt_\,prompt_@,prompt_nil,prompt_#include,prompt_import,prompt_java,prompt_<-,prompt_package,prompt_:=,target
66,7,0,0,0,0,0,0,0,0,0,2,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1349,68,12,11,14,13,0,0,18,24,4,3,4,5,0,16,0,26,0,0,4,2,0,0,0,0,8,0,0,10,0,0,0,0,0
29,4,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8146,396,105,106,13,13,63,63,1,73,140,78,8,5,42,8,3,12,1,1,0,3,0,0,100,2,2,0,0,3,0,0,0,0,0
24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,1430,117,30,30,1,1,5,5,0,21,11,9,0,1,1,2,1,1,0,0,1,0,0,0,9,0,0,0,0,7,0,0,0,0,0
31,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1939,46,58,58,19,16,0,0,35,25,36,11,10,10,0,0,0,14,0,7,0,0,0,0,4,0,0,0,4,0,0,0,0,0,1
2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2160,187,4,4,2,0,0,0,0,44,11,5,0,2,2,9,0,99,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
46,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1331,54,8,7,5,2,1,1,16,9,5,35,1,1,0,0,0,25,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0
54,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1481,52,13,13,1,0,0,0,12,3,2,0,1,1,0,0,0,24,0,8,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0
35,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1283,71,9,8,14,7,4,4,0,19,20,8,4,9,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,1
38,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3160,147,28,26,25,22,10,10,0,33,20,22,9,11,0,4,0,6,0,0,5,0,0,0,42,0,1,0,0,8,0,0,0,0,0
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,3,762,72,6,6,9,6,0,0,0,16,4,4,0,1,0,1,1,9,0,3,0,3,0,0,0,0,0,2,0,1,0,0,1,3,1
19,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5969,362,84,84,13,13,46,46,1,68,96,63,4,5,27,8,3,12,1,1,0,3,0,0,98,2,2,0,0,3,0,0,0,0,0
38,2,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,871,62,5,5,10,9,2,2,13,4,11,11,3,4,0,14,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
35,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15852,449,0,0,81,81,200,200,403,0,34,327,103,103,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
61,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,1192,63,1,1,0,0,0,0,0,23,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0
25,2,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1230,92,26,26,15,13,2,2,7,25,30,44,0,1,2,1,1,5,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0
53,4,1,1,0,0,1,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,37,6145,247,57,57,60,59,57,57,1,138,126,155,7,7,5,13,1,10,0,1,0,0,0,0,0,29,2,2,0,1,0,0,1,37,1
65,8,2,2,1,1,0,0,0,2,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,3,1321,77,30,30,3,2,0,0,0,43,10,5,0,0,2,1,1,19,0,0,0,0,0,0,0,8,5,0,0,1,0,0,1,3,0
40,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,11202,353,102,101,126,123,33,33,106,85,112,64,32,54,0,14,3,42,0,10,19,3,0,0,0,0,2,0,0,12,0,0,0,0,1
47,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,5766,289,52,52,10,7,1,1,40,41,25,34,23,15,0,2,12,92,1,9,0,13,0,0,60,0,0,0,23,0,0,0,0,0,1
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3217,123,109,109,6,4,0,0,82,55,50,12,1,1,0,39,0,10,0,17,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0
19,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1777,76,26,23,21,18,5,5,0,7,26,20,9,21,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,5,0,0,0,0,1
36,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,1,0,1734,57,18,18,3,1,0,0,26,99,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,16,4,0,1,0,0
17,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1569,80,1,1,18,17,4,4,30,5,8,22,0,0,0,0,1,6,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0
49,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,1478,53,9,9,5,3,0,0,19,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,1,0,0
48,6,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2854,238,0,0,3,1,0,0,1,0,54,56,0,0,0,214,0,93,0,0,4,0,0,6,43,0,1,0,0,1,0,0,0,0,0
79,3,0,0,1,1,0,0,1,4,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9,0,0,0,8,0,33,12029,435,125,125,153,151,71,71,9,284,271,170,8,0,0,12,9,53,3,10,0,6,0,0,0,3,18,9,0,0,0,8,0,33,1
34,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4128,184,48,48,26,23,8,8,34,70,62,42,1,11,0,0,0,7,0,0,0,2,0,0,0,0,4,0,0,6,0,0,0,0,0
23,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6389,290,65,64,43,39,18,18,71,109,55,56,0,11,0,18,0,48,0,2,4,7,0,0,0,0,4,0,0,4,0,0,0,0,1
16,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,951,67,0,0,7,6,0,0,14,2,8,12,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0
24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,1,2094,188,14,14,8,7,2,2,0,26,12,7,6,1,0,8,3,53,0,1,0,0,1,0,0,0,0,4,0,1,0,0,1,1,1
33,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,5371,211,69,68,9,9,7,7,0,103,35,56,0,9,3,20,0,1,12,0,1,0,0,0,2,0,1,0,0,14,0,0,0,0,1
25,7,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,66,11113,515,203,203,61,60,31,31,8,261,238,90,4,4,32,38,12,62,44,30,4,23,0,0,0,16,0,11,0,1,0,0,0,66,0
23,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5802,208,119,116,44,41,3,3,0,58,53,33,5,25,6,1,0,38,0,0,0,4,0,0,0,0,1,0,0,5,0,0,0,0,0
63,3,3,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,1784,44,22,22,8,5,0,0,19,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0
24,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,4,1,4,1739,100,29,28,13,11,2,2,0,31,28,22,4,0,0,10,3,23,3,2,0,3,0,0,0,0,0,10,0,1,0,4,1,4,1
29,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,0,2,1,11,4573,335,40,40,25,23,3,3,5,75,65,28,2,0,1,9,6,78,10,5,0,10,0,0,0,2,0,22,0,1,0,2,1,11,1
33,6,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2975,116,62,60,39,36,0,0,0,18,24,16,23,33,0,1,0,15,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,1
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,4009,293,12,12,13,13,1,1,3,45,27,17,4,10,0,15,4,0,10,0,0,0,0,0,30,0,0,0,0,14,0,0,0,0,0
30,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,10,1106,97,11,11,3,2,1,1,0,17,17,11,0,0,0,3,0,22,2,0,0,1,0,0,0,0,0,3,0,1,0,0,1,10,0
34,5,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,1,0,0,1,3,11049,264,137,137,83,80,6,6,0,290,116,77,0,0,0,1,7,37,0,28,0,3,0,0,0,0,0,73,0,1,0,0,1,3,1
25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3312,75,1,1,0,0,4,3,0,7,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1
30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13736,309,176,178,58,58,61,61,2,207,193,138,3,6,8,46,14,181,38,0,2,0,0,0,1,2,32,0,0,0,0,0,0,0,0
85,7,3,3,0,0,0,0,1,2,3,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,58,7,0,1,0,12025,272,162,162,26,24,0,0,140,443,35,7,22,31,2,9,0,0,1,2,2,3,0,0,0,0,13,0,0,58,7,0,1,0,0
90,4,4,4,0,0,0,0,1,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,10,0,1,0,8195,226,140,140,32,28,0,0,89,238,70,6,20,24,4,7,8,4,28,10,4,3,0,0,0,0,11,0,0,28,10,0,1,0,0
51,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2776,99,48,48,2,2,25,25,0,4,29,37,0,0,7,15,0,20,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
19,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,15167,205,40,38,76,73,46,45,39,42,432,378,0,6,0,28,9,27,0,5,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1
65,11,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2797,80,59,58,15,14,7,7,0,21,22,1,16,29,0,7,0,8,0,0,5,0,0,0,0,0,4,0,0,3,0,0,0,0,0
34,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,0,6121,327,70,69,0,0,28,27,9,60,87,29,0,1,32,16,2,9,18,4,0,5,0,0,8,19,3,0,0,17,0,0,1,0,0
45,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,881,52,0,0,7,6,1,1,0,4,17,2,5,3,0,2,0,6,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0
15,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,6,745,66,14,14,8,7,0,0,0,9,18,9,0,0,0,0,3,0,8,7,0,4,0,0,1,2,0,5,0,1,0,0,1,6,0
42,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,1,0,2651,77,58,58,15,13,0,0,29,98,7,14,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,10,2,0,1,0,1
13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,4144,214,26,24,7,6,5,5,0,81,28,23,0,3,0,5,0,11,0,0,0,0,0,0,4,0,1,0,0,12,0,0,0,0,0
43,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,17,0,1,0,5067,140,39,39,8,6,0,0,75,256,23,0,2,2,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,49,17,0,1,0,0
19,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,20,4669,271,104,104,60,59,18,18,6,109,29,34,14,11,17,4,23,25,6,20,28,6,0,0,0,0,0,2,0,1,0,0,1,20,1
25,3,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1703,57,16,16,5,4,2,2,17,5,9,14,5,7,4,0,6,6,0,5,0,2,0,0,10,14,0,0,3,0,0,0,0,0,0
13,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1038,72,7,6,13,12,0,0,9,16,13,8,4,5,0,21,2,4,0,1,1,0,0,0,0,0,2,0,0,4,0,0,0,0,1
33,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,1,1,5029,376,26,26,8,7,0,0,1,74,71,6,0,0,1,15,3,83,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967,76,0,0,1,0,0,0,0,1,25,1,0,0,0,2,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3,0,0,2,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1192,67,15,15,1,1,2,2,0,12,11,16,0,2,0,2,0,0,0,0,1,0,0,0,0,4,1,0,0,5,0,0,0,0,0
66,3,1,2,1,1,0,0,1,0,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1098,73,24,23,17,15,4,4,14,9,35,17,7,7,1,0,1,5,0,1,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0
24,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1647,92,19,19,10,10,6,6,0,30,0,0,0,0,0,5,9,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
84,5,3,1,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,52,7449,374,126,126,59,59,40,40,18,153,133,91,40,39,10,23,4,47,24,15,6,6,1,0,9,10,0,2,0,1,0,0,1,52,0
28,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0,1,0,0,1,14,10679,618,92,92,38,37,24,24,0,189,108,57,3,1,2,52,7,203,18,3,0,6,1,0,0,0,0,16,0,1,0,0,1,14,0
32,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1783,78,15,15,12,11,0,0,0,35,3,4,0,0,0,7,10,28,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
18,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12485,459,133,133,64,62,1,1,0,200,145,63,38,47,1,0,0,58,0,14,27,20,0,0,97,0,0,0,0,8,0,0,0,0,0
46,5,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,1,0,0,1,33,9102,349,218,218,27,26,6,6,16,173,268,68,5,5,1,49,11,38,18,2,2,15,0,0,0,79,6,8,0,1,0,0,1,33,1
58,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1850,87,15,15,4,4,0,0,0,3,41,16,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0
55,5,0,0,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,3,0,4890,89,37,36,71,69,16,15,0,23,75,48,0,7,0,24,0,17,0,0,0,0,0,0,0,0,13,0,0,17,0,0,3,0,1
24,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1137,74,16,15,16,15,1,1,0,9,10,6,4,6,0,3,0,6,0,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0
80,5,1,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,1905,37,13,13,2,0,0,0,1,8,21,28,0,0,0,0,0,22,0,0,0,0,0,0,12,15,0,0,7,0,0,0,0,0,1
55,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1243,65,22,21,6,3,2,2,15,20,7,14,4,4,0,2,6,14,0,6,0,0,0,0,6,6,0,0,4,0,0,0,0,0,0
39,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2403,93,17,16,5,4,23,23,0,12,30,23,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,1
62,4,2,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3230,149,61,61,27,23,1,1,30,8,16,12,9,5,0,3,3,34,0,1,1,2,0,0,18,0,1,0,6,0,0,0,0,0,0
46,1,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7633,357,103,102,75,72,38,38,76,109,93,73,23,53,0,2,0,13,0,6,14,11,0,0,0,0,2,0,0,9,0,0,0,0,1
58,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1337,99,3,3,2,1,0,0,0,29,4,3,0,0,0,1,0,58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
41,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4320,111,39,38,34,32,12,12,0,29,42,33,12,26,0,1,41,25,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0
25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,6,1286,77,16,16,5,1,1,1,0,32,9,6,0,0,0,6,2,38,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,6,0
64,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,8341,247,124,123,24,22,1,1,85,76,29,311,118,50,4,22,11,69,0,18,0,6,0,0,16,0,0,0,16,0,0,0,0,0,0
24,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,3,1897,80,18,18,18,16,0,0,0,33,6,5,0,0,0,4,6,18,0,2,0,0,0,0,0,0,0,4,0,1,0,0,1,3,0
13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,15699,224,104,103,28,28,74,74,0,169,261,155,0,0,5,0,0,0,0,0,0,0,0,0,4,0,2,0,0,5,0,0,0,0,0
45,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,9,0,1,0,6703,164,42,42,8,7,0,0,96,344,22,2,6,9,0,3,0,0,0,0,0,1,0,0,0,0,11,0,0,56,9,0,1,0,0
23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,3,3,5805,272,95,94,49,48,0,0,3,129,11,8,0,0,0,2,38,83,0,12,0,3,0,0,0,0,0,5,0,1,0,0,3,3,1
38,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,16984,223,132,127,92,85,72,72,0,42,400,112,0,71,0,42,10,30,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1
29,5,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,0,1,0,3038,123,26,26,16,14,4,4,46,56,2,0,10,9,4,2,66,24,0,0,6,1,0,0,0,0,13,0,0,15,12,0,1,0,1
30,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,2285,145,23,23,13,12,2,2,3,40,16,10,0,0,0,1,8,28,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,5,0
24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,1,21,5523,251,83,83,39,36,10,10,0,121,108,43,5,4,5,1,12,21,0,1,0,7,0,0,0,0,0,8,0,1,0,0,1,21,0
23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,23,7,0,1,0,14700,316,163,163,79,78,2,2,117,172,96,3,91,90,0,1,240,75,0,0,4,2,0,0,0,0,100,0,0,23,7,0,1,0,1
61,6,2,2,1,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4495,149,131,131,45,44,0,0,54,110,36,36,0,4,0,5,1,33,0,0,0,2,4,0,0,0,1,0,0,1,0,0,0,0,1
33,3,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,0,1,0,4330,154,71,71,17,15,2,2,56,137,4,4,5,8,6,2,10,10,0,0,2,1,0,1,0,4,2,0,0,21,9,0,1,0,1
22,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,5,1,7,2495,143,47,47,20,19,3,3,3,50,34,17,6,2,5,14,3,10,5,3,0,6,0,0,0,0,0,9,0,1,0,5,1,7,1
12,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3728,154,0,0,37,36,10,10,1,0,0,71,0,0,0,2,0,0,0,0,0,66,0,0,2,0,0,0,0,1,0,0,0,0,0
16,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,40,9830,534,221,220,95,93,20,21,2,305,166,115,4,5,14,16,35,141,10,19,2,11,0,2,0,0,0,3,0,0,0,0,0,40,1
21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3243,102,38,37,1,1,14,14,0,66,48,20,0,0,0,16,0,56,16,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,1
56,3,2,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,1,1,849,87,7,7,7,5,2,2,0,16,10,4,0,0,0,0,2,18,0,0,0,2,0,0,0,0,0,2,0,1,0,0,1,1,0
37,3,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,1,0,4040,126,70,70,22,20,1,1,53,120,10,4,11,12,5,2,1,2,0,2,0,3,2,0,0,0,2,0,0,17,5,0,1,0,0
17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,5,3421,250,31,31,9,8,7,7,0,55,29,6,1,1,3,9,5,39,0,0,0,4,0,0,0,0,0,0,0,12,0,0,1,5,0
25,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,26,6740,336,87,87,41,38,16,16,14,135,189,65,5,4,15,27,6,109,9,2,2,8,0,0,2,9,14,4,0,1,0,0,1,26,0
